0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005443,0.029423,0.050698,0.071175,0.090196,0.10735,0.12379,0.13843,0.15235,0.16522,0.17604,0.18718,0.1972,0.20684,0.21554,0.2239,0.23168,0.23873,0.24554,0.25181,0.25793,0.26372,0.26867,0.27387,0.27863,0.28329,0.28759,0.29182,0.29586,0.29961,0.30331,0.30672,0.31008,0.3133,0.3161,0.31909,0.32188,0.32467,0.3273,0.32994,0.3325,0.33492,0.33735,0.33956,0.34174,0.34382,0.34564,0.34758,0.34939,0.35124,0.353,0.35485,0.3569,0.35781,0.35877,0.35976,0.36084,0.36198,0.36298,0.3623,0.36167,0.36099,0.36158,0.36328,0.36531,0.36732,0.36937,0.37138,0.37498
0.14267,0.25988,0.31534,0.33999,0.35263,0.35883,0.37017,0.38633,0.39937,0.411,0.4205,0.42875,0.43526,0.44165,0.44687,0.45186,0.45693,0.46145,0.46568,0.46947,0.4727,0.47562,0.47805,0.48025,0.4821,0.48355,0.48489,0.486,0.48689,0.48789,0.4885,0.48967,0.4902,0.49074,0.49122,0.49165,0.49198,0.49218,0.49242,0.49262,0.49282,0.49378,0.49446,0.49713,0.49939,0.50258,0.50609,0.51003,0.51426,0.5182,0.5226,0.52673,0.53075,0.53434,0.53779,0.54118,0.54414,0.5471,0.54982,0.55238,0.55483,0.55694,0.55917,0.56119,0.56318,0.56501,0.56682,0.56853,0.5701,0.57164,0.57304,0.57441,0.57572,0.57687,0.57808,0.57919,0.58027,0.58128,0.58227,0.58323,0.58413,0.58503,0.58587,0.5867,0.5875,0.58819,0.58893,0.58962,0.59031,0.59095,0.59159,0.5922,0.59276,0.59332,0.59385,0.59438,0.59491,0.59537,0.59587,0.59635,0.59684,0.59731,0.59777,0.59823,0.59866,0.59909,0.59949,0.5999,0.60029,0.60064,0.60101,0.60137,0.60175,0.6021,0.60247,0.60284,0.60319,0.60356,0.60391,0.60427
0,0.14529,0.24348,0.29227,0.3188,0.33314,0.34442,0.35573,0.36554,0.37555,0.38408,0.39135,0.3967,0.40026,0.40382,0.40708,0.41022,0.41326,0.41596,0.41803,0.41927,0.42007,0.4199,0.41834,0.4157,0.41281,0.40946,0.40609,0.40236,0.41143,0.41612,0.42064,0.42485,0.4295,0.4338,0.43786,0.44139,0.44412,0.44672,0.44879,0.45049,0.4567,0.46111,0.46759,0.47332,0.47949,0.48521,0.49071,0.49583,0.50003,0.50472,0.50913,0.51342,0.51728,0.52098,0.52463,0.52782,0.53101,0.53395,0.53673,0.53938,0.54168,0.54411,0.54632,0.54849,0.5505,0.55249,0.55437,0.5561,0.55781,0.55937,0.56088,0.56235,0.56364,0.565,0.56624,0.56746,0.56861,0.56974,0.57083,0.57186,0.57288,0.57384,0.5748,0.57572,0.57652,0.57738,0.57818,0.57899,0.57974,0.58049,0.58121,0.58187,0.58254,0.58317,0.58381,0.58444,0.58499,0.5856,0.58618,0.58676,0.58732,0.58789,0.58844,0.58896,0.58948,0.58998,0.59047,0.59095,0.59137,0.59182,0.59226,0.5927,0.59312,0.59355,0.59398,0.59439,0.59481,0.59521,0.59561
0,0,0.12391,0.21236,0.2637,0.29419,0.31449,0.32949,0.34115,0.35152,0.36032,0.3682,0.37476,0.37953,0.38426,0.38839,0.39221,0.39561,0.39867,0.40113,0.40281,0.40394,0.40431,0.40385,0.40251,0.40042,0.39683,0.39226,0.38672,0.38498,0.38289,0.38417,0.38513,0.38699,0.38922,0.39168,0.3941,0.39606,0.3979,0.39928,0.4002,0.40133,0.40179,0.40408,0.40613,0.40901,0.41232,0.4159,0.41908,0.42124,0.42308,0.42419,0.42444,0.42329,0.42125,0.43001,0.43848,0.44777,0.45701,0.46497,0.47211,0.47794,0.48356,0.48819,0.49227,0.49561,0.4985,0.50104,0.5034,0.50573,0.50787,0.50999,0.51204,0.51384,0.51576,0.51754,0.5193,0.52095,0.5226,0.5242,0.52571,0.52723,0.52866,0.53009,0.53148,0.53269,0.534,0.53523,0.53647,0.53764,0.53882,0.53995,0.54102,0.54209,0.54311,0.54415,0.54516,0.54606,0.54705,0.548,0.54896,0.54988,0.55081,0.55173,0.55259,0.55347,0.5543,0.55515,0.55597,0.55669,0.55747,0.55822,0.55899,0.55973,0.56048,0.56123,0.56194,0.56267,0.56339,0.56416
0,0,0,0.05888,0.16034,0.21973,0.25892,0.28597,0.30507,0.31982,0.33143,0.34147,0.35001,0.35658,0.36295,0.36841,0.37346,0.37788,0.38198,0.38566,0.38881,0.39159,0.39376,0.39535,0.39621,0.39631,0.3957,0.39432,0.392,0.38948,0.38653,0.3843,0.38257,0.38137,0.38075,0.38062,0.38091,0.38136,0.38199,0.38264,0.38323,0.38374,0.38419,0.38447,0.38509,0.38607,0.38751,0.38958,0.392,0.39424,0.39653,0.39832,0.39959,0.39997,0.39942,0.40098,0.40337,0.40697,0.41096,0.41568,0.42077,0.42541,0.43043,0.43507,0.43948,0.44336,0.44697,0.45,0.45237,0.45416,0.45523,0.45225,0.45706,0.46207,0.4676,0.47274,0.47761,0.48182,0.48559,0.4889,0.49172,0.49426,0.49642,0.49834,0.49999,0.50145,0.50303,0.50453,0.50605,0.50749,0.50894,0.51035,0.51168,0.51302,0.51431,0.51561,0.5169,0.51804,0.51929,0.52049,0.52171,0.52287,0.52406,0.52522,0.52633,0.52745,0.52852,0.5296,0.53066,0.5316,0.53261,0.53359,0.53458,0.53554,0.53652,0.53748,0.53844,0.53944,0.5404,0.54138
0,0,0,0,0,0.064983,0.14863,0.20411,0.23998,0.26676,0.28663,0.30268,0.31524,0.32464,0.33344,0.34086,0.3476,0.35343,0.35886,0.36379,0.36811,0.37216,0.3757,0.37891,0.38168,0.38376,0.38561,0.38687,0.38759,0.38779,0.38747,0.38683,0.386,0.38503,0.3841,0.38323,0.38251,0.38197,0.38152,0.38124,0.38107,0.38095,0.38088,0.38036,0.37993,0.37951,0.37935,0.37953,0.38012,0.38096,0.38216,0.3834,0.38475,0.38584,0.38666,0.38758,0.38882,0.39061,0.39292,0.39612,0.39984,0.40322,0.40695,0.41052,0.41412,0.41747,0.42075,0.42378,0.42637,0.42867,0.43064,0.43212,0.43443,0.43658,0.43901,0.44135,0.44371,0.44645,0.44945,0.45261,0.45575,0.45904,0.46222,0.46543,0.46849,0.47111,0.47386,0.47563,0.47715,0.47851,0.48063,0.48335,0.48592,0.48841,0.49063,0.49271,0.49458,0.49602,0.49748,0.49874,0.49997,0.50116,0.50239,0.50362,0.5048,0.50603,0.5072,0.5084,0.50959,0.51064,0.5118,0.51292,0.51407,0.51518,0.51636,0.51755,0.51869,0.51986,0.52098,0.52212
0,0,0,0,0,0,0,0.014687,0.09902,0.15937,0.2013,0.23202,0.25555,0.27246,0.2876,0.29981,0.3101,0.31853,0.32607,0.33277,0.33858,0.34403,0.34882,0.35334,0.35746,0.36087,0.36431,0.3673,0.37,0.37225,0.37422,0.37582,0.37708,0.37807,0.3788,0.37936,0.37974,0.37997,0.3801,0.3802,0.38027,0.38027,0.38026,0.37969,0.37896,0.37806,0.3772,0.37642,0.37587,0.37561,0.37565,0.37598,0.37663,0.37738,0.37825,0.37913,0.38008,0.38115,0.38236,0.38392,0.38584,0.38804,0.39088,0.39386,0.39708,0.40027,0.40342,0.40642,0.40915,0.41178,0.41416,0.41649,0.41882,0.42086,0.42304,0.42506,0.42708,0.42917,0.43141,0.43367,0.43583,0.43806,0.44021,0.4424,0.44455,0.44644,0.44847,0.45018,0.45187,0.45347,0.45529,0.45715,0.45836,0.45968,0.46099,0.46236,0.46393,0.46547,0.46728,0.46939,0.4724,0.47549,0.47855,0.48148,0.48414,0.4867,0.48884,0.49072,0.49239,0.4937,0.49499,0.49614,0.49727,0.49833,0.49935,0.5004,0.50146,0.5026,0.50374,0.50494
0,0,0,0,0,0,0,0,0,0,0,0.045359,0.10664,0.15052,0.18711,0.21399,0.23608,0.25334,0.26786,0.28014,0.29033,0.2995,0.30707,0.31393,0.31997,0.32496,0.32995,0.33443,0.33861,0.34236,0.34591,0.34918,0.35209,0.35482,0.35723,0.3595,0.36155,0.36322,0.36486,0.36633,0.36771,0.3689,0.37005,0.37094,0.37136,0.37146,0.37136,0.37107,0.37074,0.37046,0.37026,0.37021,0.37042,0.37075,0.37126,0.37187,0.37256,0.37335,0.37419,0.37519,0.37632,0.3775,0.37899,0.38062,0.38252,0.38454,0.38692,0.38946,0.39197,0.3946,0.39717,0.39989,0.40251,0.40478,0.40718,0.4094,0.41159,0.41368,0.41581,0.41791,0.41991,0.42195,0.4239,0.42588,0.42784,0.42959,0.43148,0.43323,0.43496,0.43657,0.43813,0.4387,0.43899,0.43937,0.43979,0.44026,0.44087,0.44156,0.44246,0.44461,0.44783,0.45118,0.45469,0.45819,0.46149,0.46481,0.46785,0.47079,0.47343,0.47502,0.47639,0.4777,0.47913,0.48051,0.48191,0.48328,0.48461,0.486,0.48757,0.48953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062718,0.051476,0.094294,0.13174,0.1606,0.18527,0.20512,0.22209,0.2363,0.24774,0.2584,0.26778,0.27604,0.28341,0.29023,0.29647,0.30196,0.30706,0.31157,0.31586,0.31978,0.32307,0.32646,0.32956,0.33259,0.33535,0.33824,0.34129,0.34409,0.34665,0.34881,0.35069,0.35236,0.35368,0.355,0.3562,0.3574,0.35844,0.35951,0.36054,0.36153,0.36253,0.3635,0.36454,0.36559,0.36657,0.36769,0.36881,0.37006,0.37135,0.37276,0.37428,0.37583,0.37753,0.37935,0.38135,0.38343,0.38537,0.38758,0.38975,0.392,0.39419,0.39645,0.39871,0.40087,0.40304,0.40506,0.40709,0.40908,0.41083,0.41274,0.41452,0.41633,0.41803,0.41968,0.41995,0.42031,0.42067,0.42097,0.42125,0.42154,0.42185,0.42224,0.42433,0.42752,0.4308,0.43424,0.43771,0.44099,0.44426,0.4473,0.45027,0.45296,0.45434,0.45546,0.45656,0.45771,0.45881,0.45994,0.46105,0.46215,0.46338,0.46505,0.46785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074862,0.030453,0.053307,0.075061,0.096012,0.11525,0.13333,0.14913,0.16392,0.17724,0.18832,0.19968,0.20964,0.21906,0.22761,0.23646,0.24578,0.25485,0.26408,0.27256,0.28079,0.28864,0.29521,0.30194,0.30793,0.31337,0.31782,0.3219,0.32552,0.3287,0.33166,0.3343,0.33685,0.33922,0.34124,0.34335,0.34526,0.34718,0.34896,0.35073,0.35245,0.35407,0.35574,0.35744,0.3592,0.36097,0.36256,0.36437,0.3661,0.36789,0.36962,0.37141,0.3732,0.37496,0.3768,0.37861,0.3805,0.3824,0.38412,0.38604,0.38788,0.38979,0.39163,0.39351,0.39521,0.39679,0.39837,0.39921,0.39949,0.39976,0.40001,0.40027,0.40088,0.40179,0.40282,0.4045,0.40751,0.41079,0.41426,0.41756,0.42085,0.42386,0.42528,0.4267,0.42798,0.42925,0.43045,0.43165,0.43282,0.43392,0.43515,0.43703,0.4403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020685,0.042763,0.064393,0.084448,0.10254,0.12013,0.13568,0.15036,0.16384,0.17513,0.18671,0.1971,0.20707,0.21601,0.22456,0.2325,0.23966,0.2466,0.25296,0.25914,0.26497,0.26995,0.27517,0.27995,0.28463,0.28893,0.29317,0.29722,0.30096,0.30462,0.308,0.31133,0.31451,0.31728,0.32024,0.323,0.32577,0.32837,0.33099,0.33353,0.33592,0.33832,0.34048,0.34263,0.34469,0.34647,0.34837,0.35015,0.35196,0.35369,0.35549,0.35678,0.35767,0.35866,0.35968,0.36078,0.36195,0.36189,0.36139,0.36082,0.361,0.36248,0.36445,0.36653,0.36853,0.37064,0.37325,0.37786
0,0.12504,0.22837,0.28088,0.31056,0.3269,0.33932,0.35081,0.36055,0.37035,0.37876,0.38601,0.39148,0.395,0.39887,0.40225,0.40531,0.40816,0.4106,0.4124,0.41338,0.41391,0.41353,0.41191,0.40943,0.40676,0.40377,0.40087,0.39731,0.39334,0.38834,0.40104,0.40325,0.40758,0.41216,0.41688,0.42141,0.4251,0.42875,0.43178,0.43438,0.43741,0.43978,0.44957,0.4566,0.4644,0.47176,0.47889,0.48553,0.49099,0.49633,0.50087,0.50529,0.50926,0.51308,0.51683,0.52012,0.52341,0.52644,0.52932,0.53208,0.53446,0.53698,0.53927,0.54153,0.54362,0.54569,0.54765,0.54946,0.55124,0.55287,0.55446,0.556,0.55734,0.55877,0.56008,0.56137,0.56258,0.56377,0.56493,0.56601,0.5671,0.56812,0.56914,0.57011,0.57097,0.57188,0.57273,0.57359,0.57439,0.5752,0.57597,0.57668,0.5774,0.57808,0.57877,0.57944,0.58004,0.58069,0.58131,0.58195,0.58255,0.58316,0.58376,0.58432,0.58489,0.58543,0.58597,0.58649,0.58695,0.58744,0.58791,0.5884,0.58886,0.58933,0.5898,0.59024,0.5907,0.59114,0.5916
0,0,0.12391,0.21236,0.2637,0.29419,0.31449,0.32949,0.34115,0.35153,0.36032,0.3682,0.37476,0.37953,0.38426,0.38838,0.39221,0.39561,0.39867,0.40113,0.40281,0.40394,0.40431,0.40385,0.40251,0.40042,0.39683,0.39226,0.38673,0.38498,0.38289,0.38417,0.38513,0.38699,0.38922,0.39168,0.3941,0.39606,0.3979,0.39928,0.4002,0.40133,0.40179,0.40408,0.40613,0.40901,0.41231,0.4159,0.41908,0.42124,0.42308,0.42419,0.42444,0.4233,0.42125,0.43001,0.43848,0.44777,0.45701,0.46497,0.47211,0.47794,0.48356,0.48819,0.49227,0.49561,0.4985,0.50104,0.5034,0.50573,0.50787,0.50999,0.51204,0.51384,0.51576,0.51754,0.5193,0.52095,0.5226,0.5242,0.52571,0.52723,0.52866,0.53009,0.53148,0.53269,0.534,0.53523,0.53647,0.53764,0.53882,0.53995,0.54102,0.54209,0.54311,0.54415,0.54516,0.54606,0.54705,0.548,0.54896,0.54988,0.55081,0.55173,0.55259,0.55347,0.5543,0.55515,0.55597,0.55669,0.55747,0.55822,0.55899,0.55973,0.56048,0.56123,0.56194,0.56267,0.56339,0.56416
0,0,0,0.080398,0.17791,0.23271,0.26926,0.29459,0.31216,0.32597,0.33702,0.34665,0.35485,0.36116,0.3673,0.37257,0.37744,0.3817,0.38564,0.38918,0.3922,0.39482,0.3968,0.39816,0.39872,0.39851,0.3975,0.39567,0.3927,0.38988,0.38694,0.38511,0.38375,0.38301,0.38286,0.38318,0.38385,0.38459,0.38544,0.38622,0.38685,0.38738,0.3878,0.38821,0.38903,0.39025,0.39196,0.39417,0.39655,0.39858,0.40041,0.40154,0.40209,0.40175,0.4005,0.40283,0.40678,0.41176,0.41653,0.42159,0.42677,0.43141,0.43639,0.44096,0.44511,0.44861,0.45187,0.45453,0.45602,0.45574,0.45598,0.46072,0.46624,0.4712,0.47634,0.4808,0.48478,0.48816,0.49121,0.49388,0.49615,0.49818,0.49985,0.50154,0.50318,0.50462,0.50619,0.50767,0.50917,0.51059,0.51202,0.51341,0.51471,0.51603,0.51729,0.51857,0.51983,0.52094,0.52217,0.52334,0.52454,0.52568,0.52684,0.52798,0.52906,0.53016,0.5312,0.53226,0.53329,0.53421,0.5352,0.53615,0.53712,0.53806,0.53901,0.53995,0.54087,0.54184,0.54278,0.54373
0,0,0,0,0.0059598,0.11367,0.18663,0.23198,0.26267,0.28582,0.30306,0.31668,0.32775,0.3362,0.34424,0.35104,0.35728,0.3627,0.36777,0.37236,0.37642,0.38017,0.38341,0.3863,0.38867,0.39032,0.39162,0.39228,0.39229,0.39179,0.39077,0.38957,0.3883,0.38703,0.38595,0.38507,0.38444,0.38405,0.38381,0.38375,0.38378,0.38381,0.38389,0.38356,0.38336,0.38324,0.38339,0.38391,0.38478,0.38577,0.38703,0.3882,0.38939,0.39012,0.39028,0.39107,0.39281,0.3957,0.3992,0.40299,0.40685,0.41038,0.41425,0.4179,0.42147,0.42467,0.42768,0.43026,0.43228,0.43368,0.43475,0.43689,0.43965,0.44238,0.44555,0.44867,0.45196,0.45524,0.45866,0.4621,0.46538,0.46867,0.47175,0.47477,0.47755,0.47919,0.4805,0.48177,0.48431,0.48691,0.48944,0.49175,0.49374,0.49555,0.49709,0.49851,0.49978,0.50092,0.50218,0.5034,0.50467,0.5059,0.50716,0.50841,0.50961,0.51085,0.51203,0.51323,0.51441,0.51546,0.51661,0.51771,0.51884,0.51992,0.52104,0.52219,0.52331,0.52444,0.52553,0.52664
